{[18683, 933991]}
{[10365, 933959]}
{[10364, 933959]}
{[10363, 933959]}
{[10362, 933959]}
{[10361, 933959]}
{[10360, 933959]}
{[10359, 933959]}
{[10358, 933959]}
{[10357, 933959]}
{[10356, 933959]}
{[10355, 933959]}
{[10354, 933959]}
{[10353, 933959]}
{[10352, 933959]}
{[10351, 933959]}
{[10350, 933959]}
{[10349, 933959]}
{[10348, 933959]}
{[10347, 933959]}
{[10346, 933959]}
{[10345, 933959]}
{[10344, 933959]}
{[10343, 933959]}
{[10342, 933959]}
{[10341, 933959]}
{[10340, 933959]}
{[10339, 933959]}
{[10338, 933959]}
{[10337, 933959]}
{[10336, 933959]}
{[10335, 933959]}
{[10334, 933959]}
{[10333, 933959]}
{[10332, 933959]}
{[10331, 933959]}
{[10330, 933959]}
{[10329, 933959]}
{[10328, 933959]}
{[10327, 933959]}
{[10326, 933959]}
{[10325, 933959]}
{[10324, 933959]}
{[10323, 933959]}
{[10322, 933959]}
{[10321, 933959]}
{[10320, 933959]}
{[10319, 933959]}
{[10318, 933959]}
{[10317, 933959]}
{[10316, 933960]}
{[10315, 933960]}
{[10314, 933960]}
{[10313, 933960]}
{[10312, 933960]}
{[10311, 933960]}
{[10310, 933960]}
{[10309, 933960]}
{[10308, 933960]}
{[10307, 933960]}
{[10306, 933960]}
{[10305, 933960]}
{[10304, 933960]}
{[10303, 933960]}
{[10302, 933960]}
{[10301, 933960]}
{[10300, 933960]}
{[10299, 933960]}
{[10298, 933960]}
{[10297, 933960]}
{[10296, 933960]}
{[10295, 933960]}
{[10294, 933960]}
{[10293, 933960]}
{[10292, 933960]}
{[10291, 933960]}
{[10290, 933960]}
{[10289, 933960]}
{[10288, 933960]}
{[10287, 933960]}
{[10286, 933960]}
{[10285, 933960]}
{[10284, 933960]}
{[10283, 933960]}
{[10282, 933960]}
{[10281, 933960]}
{[10280, 933960]}
{[10279, 933960]}
{[10278, 933960]}
{[10277, 933960]}
{[10276, 933960]}
{[10275, 933960]}
{[10274, 933960]}
{[10273, 933960]}
{[10272, 933960]}
{[10271, 933960]}
{[10270, 933960]}
{[10269, 933960]}
{[10268, 933960]}
{[10267, 933960]}
{[10266, 933960]}
{[10265, 933960]}
{[10264, 933960]}
{[10263, 933960]}
{[10262, 933960]}
{[10261, 933960]}
{[10260, 933960]}
{[10259, 933960]}
{[10258, 933960]}
{[10257, 933960]}
{[10256, 933960]}
{[10255, 933960]}
{[10254, 933960]}
{[10253, 933960]}
{[10252, 933960]}
{[10251, 933960]}
{[10250, 933960]}
{[10249, 933960]}
{[10248, 933960]}
{[10247, 933964]}
{[10246, 933964]}
{[10245, 933964]}
{[10244, 933964]}
{[10243, 933964]}
{[10242, 933964]}
{[10241, 933964]}
{[10240, 933964]}
{[10239, 933964]}
{[10238, 933964]}
{[10237, 933964]}
{[10236, 933964]}
{[10235, 933964]}
{[10234, 933964]}
{[10233, 933964]}
{[10232, 933964]}
{[10231, 933964]}
{[10230, 933964]}
{[10229, 933964]}
{[10228, 933964]}
{[10227, 933964]}
{[10226, 933964]}
{[10225, 933964]}
{[10224, 933964]}
{[10223, 933964]}
{[10222, 933964]}
{[10221, 933964]}
{[10220, 933964]}
{[10219, 933964]}
{[10218, 933964]}
{[10217, 933964]}
{[10216, 933964]}
{[10215, 933964]}
{[10214, 933964]}
{[10213, 933964]}
{[10212, 933964]}
{[10211, 933964]}
{[10210, 933964]}
{[10209, 933964]}
{[10208, 933964]}
{[10207, 933964]}
{[10206, 933964]}
{[10205, 933964]}
{[10204, 933964]}
{[10203, 933964]}
{[10202, 933964]}
{[10201, 933964]}
{[10200, 933964]}
{[10199, 933964]}
{[10198, 933964]}
{[10197, 933964]}
{[10196, 933964]}
{[10195, 933964]}
{[10194, 933964]}
{[10193, 933964]}
{[10192, 933964]}
{[10191, 933964]}
{[10190, 933964]}
{[10189, 933964]}
{[10188, 933964]}
{[10187, 933964]}
{[10186, 933964]}
{[10185, 933964]}
{[10184, 933964]}
{[10183, 933964]}
{[10182, 933964]}
{[10181, 933964]}
{[10180, 933964]}
{[10179, 933964]}
{[10178, 933957]}
{[10177, 933957]}
{[10176, 933957]}
{[10175, 933957]}
{[10174, 933957]}
{[10173, 933957]}
{[10172, 933957]}
{[10171, 933957]}
{[10170, 933957]}
{[10169, 933957]}
{[10168, 933957]}
{[10167, 933957]}
{[10166, 933957]}
{[10165, 933957]}
{[10164, 933957]}
{[10163, 933957]}
{[10162, 933957]}
{[10161, 933957]}
{[10160, 933957]}
{[10159, 933957]}
{[10158, 933957]}
{[10157, 933957]}
{[10156, 933957]}
{[10155, 933957]}
{[10154, 933957]}
{[10153, 933957]}
{[10152, 933957]}
{[10151, 933957]}
{[10150, 933957]}
{[10149, 933957]}
{[10148, 933957]}
{[10147, 933957]}
{[10146, 933957]}
{[10145, 933957]}
{[10144, 933957]}
{[10143, 933957]}
{[10142, 933957]}
{[10141, 933957]}
{[10140, 933957]}
{[10139, 933957]}
{[10138, 933957]}
{[10137, 933957]}
{[10136, 933957]}
{[10135, 933957]}
{[10134, 933957]}
{[10133, 933957]}
{[10132, 933957]}
{[10131, 933957]}
{[10130, 933957]}
{[10129, 933957]}
{[10128, 933957]}
{[10127, 933957]}
{[10126, 933957]}
{[10125, 933957]}
{[10124, 933957]}
{[10123, 933957]}
{[10122, 933957]}
{[10121, 933957]}
{[10120, 933957]}
{[10119, 933957]}
{[10118, 933957]}
{[10117, 933957]}
{[10116, 933957]}
{[10115, 933957]}
{[10114, 933957]}
{[10113, 933957]}
{[10112, 933957]}
{[10111, 933957]}
{[10110, 933957]}
{[10109, 933961]}
{[10108, 933961]}
{[10107, 933961]}
{[10106, 933961]}
{[10105, 933961]}
{[10104, 933961]}
{[10103, 933961]}
{[10102, 933961]}
{[10101, 933961]}
{[10100, 933961]}
{[10099, 933961]}
{[10098, 933961]}
{[10097, 933961]}
{[10096, 933961]}
{[10095, 933961]}
{[10094, 933961]}
{[10093, 933961]}
{[10092, 933961]}
{[10091, 933961]}
{[10090, 933961]}
{[10089, 933961]}
{[10088, 933961]}
{[10087, 933961]}
{[10086, 933961]}
{[10085, 933961]}
{[10084, 933961]}
{[10083, 933961]}
{[10082, 933961]}
{[10081, 933961]}
{[10080, 933961]}
{[10079, 933961]}
{[10078, 933961]}
{[10077, 933961]}
{[10076, 933961]}
{[10075, 933961]}
{[10074, 933961]}
{[10073, 933961]}
{[10072, 933961]}
{[10071, 933961]}
{[10070, 933961]}
{[10069, 933961]}
{[10068, 933961]}
{[10067, 933961]}
{[10066, 933961]}
{[10065, 933961]}
{[10064, 933961]}
{[10063, 933961]}
{[10062, 933961]}
{[10061, 933961]}
{[10060, 933961]}
{[10059, 933961]}
{[10058, 933961]}
{[10057, 933961]}
{[10056, 933961]}
{[10055, 933961]}
{[10054, 933961]}
{[10053, 933961]}
{[10052, 933961]}
{[10051, 933961]}
{[10050, 933961]}
{[10049, 933961]}
{[10048, 933961]}
{[10047, 933961]}
{[10046, 933961]}
{[10045, 933961]}
{[10044, 933961]}
{[10043, 933961]}
{[10042, 933961]}
{[10041, 933961]}
{[9875, 934063]}
{[9874, 934063]}
{[9873, 934063]}
{[9871, 934063]}
{[9869, 934063]}
{[9868, 934063]}
{[9712, 934079]}
{[9711, 934057]}
{[9710, 934057]}
{[9709, 934040]}
{[9708, 934057]}
{[9705, 934079]}
{[9704, 934079]}
{[9703, 934057]}
{[9702, 934057]}
{[9701, 934057]}
{[9700, 934057]}
{[9699, 934057]}
{[9698, 934057]}
{[9697, 934057]}
{[9696, 934057]}
{[9693, 934057]}
{[9690, 934057]}
{[9689, 934057]}
{[9687, 934057]}
{[9685, 934057]}
{[9683, 934057]}
{[9681, 934057]}
{[9679, 934057]}
{[9678, 934057]}
{[9677, 934057]}
{[9675, 934079]}
{[9674, 934079]}
{[9673, 934079]}
{[9672, 934079]}
{[9671, 934079]}
{[9669, 934079]}
{[9668, 934079]}
{[9667, 934079]}
{[9666, 934079]}
{[9665, 934079]}
{[9664, 934079]}
{[9663, 934079]}
{[9662, 934079]}
{[9660, 934079]}
{[9659, 934079]}
{[9657, 934079]}
{[9656, 934079]}
{[9655, 934079]}
{[9653, 934079]}
{[9650, 934079]}
{[9649, 934079]}
{[9648, 934079]}
{[9647, 934079]}
{[9646, 934079]}
{[9645, 934079]}
{[9643, 934079]}
{[9642, 934079]}
{[9639, 934079]}
{[9638, 934079]}
{[9637, 934079]}
{[9636, 934079]}
{[9635, 934079]}
{[9634, 934079]}
{[9633, 934079]}
{[9632, 934079]}
{[9630, 934079]}
{[9629, 934079]}
{[9628, 934079]}
{[9626, 934079]}
{[9625, 934079]}
{[9588, 934127]}
{[9586, 934127]}
{[9585, 934127]}
{[9584, 934127]}
{[9583, 934127]}
{[9582, 934127]}
{[9581, 934127]}
{[9580, 934127]}
{[9575, 934127]}
{[9573, 934127]}
{[9572, 934127]}
{[9571, 934127]}
{[9570, 934127]}
{[9568, 934127]}
{[9564, 934127]}
{[9560, 934127]}
{[9559, 934127]}
{[9557, 934127]}
{[9556, 934127]}
{[9553, 934127]}
{[9550, 934127]}
{[9549, 934127]}
{[9547, 934127]}
{[9546, 934127]}
{[9545, 934127]}
{[9543, 934127]}
{[9542, 934127]}
{[9540, 934127]}
{[9538, 934127]}
{[9514, 934097]}
{[9508, 934097]}
{[9507, 934097]}
{[9506, 934097]}
{[9504, 934097]}
{[9502, 934097]}
{[9500, 934097]}
{[9499, 934097]}
{[9498, 934097]}
{[9495, 934097]}
{[9494, 934097]}
{[9493, 934097]}
{[9492, 934097]}
{[9484, 934097]}
{[9478, 934097]}
{[9475, 934097]}
{[9472, 934097]}
{[9471, 934097]}
{[9467, 934097]}
{[9466, 934097]}
{[9464, 934097]}
{[9463, 934097]}
{[9434, 934040]}
{[9415, 934139]}
{[9408, 934139]}
{[9349, 934124]}
{[9348, 934124]}
{[9346, 933972]}
{[9345, 933972]}
{[9344, 933972]}
{[9343, 933972]}
{[9342, 933972]}
{[9341, 933972]}
{[9340, 934124]}
{[9339, 934124]}
{[9338, 934124]}
{[9337, 934124]}
{[9336, 934124]}
{[9334, 934124]}
{[9330, 934124]}
{[9328, 934124]}
{[9327, 934124]}
{[9325, 934124]}
{[9324, 934124]}
{[9323, 934124]}
{[9322, 934124]}
{[9320, 934124]}
{[9318, 934124]}
{[9317, 934124]}
{[9316, 934124]}
{[9315, 934124]}
{[9314, 934124]}
{[9312, 934124]}
{[9311, 934124]}
{[9310, 934124]}
{[9309, 934124]}
{[9308, 934124]}
{[9307, 934124]}
{[9306, 934124]}
{[9305, 934124]}
{[9303, 934124]}
{[9302, 934124]}
{[9301, 934124]}
{[9284, 934095]}
{[9283, 934095]}
{[9248, 933994]}
{[9247, 933994]}
{[9245, 933994]}
{[9244, 933994]}
{[9243, 933994]}
{[9242, 933994]}
{[9241, 933994]}
{[9240, 933994]}
{[9239, 933994]}
{[9238, 933994]}
{[9237, 933994]}
{[9236, 933994]}
{[9235, 933994]}
{[9233, 933994]}
{[9232, 933994]}
{[9230, 933994]}
{[9228, 933994]}
{[9227, 933994]}
{[9226, 933994]}
{[9225, 933994]}
{[9224, 933994]}
{[9223, 933994]}
{[9222, 933994]}
{[9221, 933994]}
{[9209, 934077]}
{[9208, 934077]}
{[9207, 933970]}
{[9206, 933970]}
{[9205, 933970]}
{[9204, 933970]}
{[9203, 933970]}
{[9202, 933970]}
{[9201, 933970]}
{[9200, 933970]}
{[9199, 933970]}
{[9198, 933970]}
{[9197, 933970]}
{[9196, 933970]}
{[9195, 933970]}
{[9194, 933970]}
{[9193, 933973]}
{[9192, 933973]}
{[9191, 933973]}
{[9190, 933973]}
{[9189, 933973]}
{[9188, 933973]}
{[9187, 933973]}
{[9186, 933973]}
{[9185, 933973]}
{[9184, 933973]}
{[9183, 933973]}
{[9182, 933973]}
{[9181, 933973]}
{[9180, 933973]}
{[9179, 933968]}
{[9178, 933968]}
{[9177, 933968]}
{[9176, 933968]}
{[9175, 933968]}
{[9174, 933968]}
{[9173, 933968]}
{[9172, 933968]}
{[9171, 933968]}
{[9170, 933968]}
{[9169, 933968]}
{[9168, 933968]}
{[9167, 933968]}
{[9166, 933968]}
{[9165, 933971]}
{[9164, 933971]}
{[9163, 933971]}
{[9162, 933971]}
{[9161, 933971]}
{[9160, 933971]}
{[9148, 934077]}
{[9147, 934077]}
{[9146, 934077]}
{[9057, 934113]}
{[9056, 934113]}
{[9055, 934113]}
{[9054, 934113]}
{[9023, 934081]}
{[9022, 934081]}
{[9021, 934081]}
{[9016, 934081]}
{[9013, 934081]}
{[9012, 934081]}
{[9011, 934081]}
{[9010, 934081]}
{[9009, 934081]}
{[9006, 934081]}
{[9005, 934081]}
{[9003, 934081]}
{[9002, 934081]}
{[9001, 934081]}
{[9000, 934081]}
{[8999, 934081]}
{[8997, 934081]}
{[8995, 934081]}
{[8994, 934081]}
{[8956, 933983]}
{[8955, 933983]}
{[8954, 933983]}
{[8953, 933983]}
{[8952, 933983]}
{[8951, 933983]}
{[8950, 933983]}
{[8949, 933983]}
{[8948, 933983]}
{[8947, 933983]}
{[8946, 933983]}
{[8945, 933983]}
{[8944, 933983]}
{[8943, 933983]}
{[8942, 933986]}
{[8941, 933986]}
{[8940, 933986]}
{[8939, 933986]}
{[8938, 933986]}
{[8937, 933986]}
{[8936, 933986]}
{[8935, 933986]}
{[8934, 933986]}
{[8933, 933986]}
{[8932, 933986]}
{[8931, 933986]}
{[8930, 933986]}
{[8929, 933986]}
{[8928, 933987]}
{[8927, 933987]}
{[8926, 933987]}
{[8925, 933987]}
{[8924, 933987]}
{[8923, 933987]}
{[8922, 933987]}
{[8921, 933987]}
{[8920, 933987]}
{[8919, 933987]}
{[8918, 933987]}
{[8917, 933987]}
{[8916, 933987]}
{[8915, 933987]}
{[8910, 933984]}
{[8909, 933984]}
{[8908, 933984]}
{[8907, 933984]}
{[8906, 933984]}
{[8905, 933984]}
{[8904, 933984]}
{[8903, 933984]}
{[8902, 933984]}
{[8901, 933984]}
{[8900, 933984]}
{[8899, 933984]}
{[8898, 933984]}
{[8897, 933984]}
{[8896, 933976]}
{[8895, 933976]}
{[8894, 933976]}
{[8893, 933976]}
{[8892, 933976]}
{[8891, 933976]}
{[8890, 933976]}
{[8889, 933976]}
{[8888, 933976]}
{[8887, 933976]}
{[8886, 933976]}
{[8885, 933976]}
{[8884, 933976]}
{[8883, 933976]}
{[8882, 933981]}
{[8881, 933981]}
{[8880, 933981]}
{[8879, 933981]}
{[8878, 933981]}
{[8877, 933981]}
{[8876, 933981]}
{[8875, 933978]}
{[8874, 933978]}
{[8873, 933978]}
{[8872, 933978]}
{[8871, 933978]}
{[8870, 933978]}
{[8869, 933978]}
{[8868, 933978]}
{[8867, 933978]}
{[8866, 933978]}
{[8865, 933978]}
{[8864, 933978]}
{[8863, 933978]}
{[8862, 933978]}
{[8861, 933988]}
{[8860, 933988]}
{[8859, 933988]}
{[8858, 933988]}
{[8857, 933988]}
{[8856, 933988]}
{[8855, 933988]}
{[8854, 933982]}
{[8853, 933982]}
{[8852, 933982]}
{[8851, 933982]}
{[8850, 933982]}
{[8849, 933977]}
{[8848, 933977]}
{[8847, 933977]}
{[8846, 933977]}
{[8845, 933977]}
{[8844, 933977]}
{[8843, 933977]}
{[8842, 933977]}
{[8841, 933977]}
{[8840, 933977]}
{[8839, 933977]}
{[8838, 933977]}
{[8837, 933977]}
{[8836, 933977]}
{[8835, 933980]}
{[8834, 933980]}
{[8833, 933980]}
{[8832, 933980]}
{[8831, 933980]}
{[8830, 933979]}
{[8829, 933979]}
{[8828, 933979]}
{[8827, 933979]}
{[8826, 933979]}
{[8825, 933975]}
{[8824, 933975]}
{[8823, 933975]}
{[8822, 933975]}
{[8821, 933975]}
{[8820, 933975]}
{[8819, 933975]}
{[8818, 933975]}
{[8817, 933975]}
{[8816, 933975]}
{[8815, 933975]}
{[8814, 933975]}
{[8813, 933975]}
{[8812, 933975]}
{[8730, 933974]}
{[8729, 933974]}
{[8728, 933974]}
{[8727, 933974]}
{[8726, 933974]}
{[8725, 933974]}
{[8724, 933974]}
{[8723, 933974]}
{[8722, 933974]}
{[8721, 933974]}
{[8720, 933974]}
{[8719, 933974]}
{[8718, 933974]}
{[8717, 933974]}
{[8716, 933985]}
{[8715, 933985]}
{[8714, 933985]}
{[8713, 933985]}
{[8712, 933985]}
{[8711, 933985]}
{[8710, 933985]}
{[8709, 933985]}
{[8708, 933985]}
{[8707, 933985]}
{[8706, 933985]}
{[8705, 933985]}
{[8704, 933985]}
{[8703, 933985]}
{[8701, 934123]}
{[8697, 934063]}
{[8542, 934063]}
{[8541, 934063]}
{[8540, 934063]}
{[8539, 934063]}
{[8538, 934063]}
{[8537, 934063]}
{[8536, 934063]}
{[8535, 934063]}
{[8534, 934063]}
{[8533, 934063]}
{[8530, 934063]}
{[8528, 934063]}
{[8526, 934063]}
{[8395, 934073]}
{[8357, 934122]}
{[8356, 934040]}
{[8355, 934122]}
{[8352, 934111]}
{[8351, 934111]}
{[8350, 934111]}
{[8349, 934111]}
{[8348, 934111]}
{[8347, 934111]}
{[8344, 934111]}
{[8343, 934111]}
{[8342, 934111]}
{[8341, 934111]}
{[8340, 934111]}
{[8300, 934099]}
{[8299, 934099]}
{[8297, 934099]}
{[8296, 934099]}
{[8295, 934099]}
{[8294, 934099]}
{[8290, 934099]}
{[8289, 934099]}
{[8287, 934099]}
{[8286, 934099]}
{[8281, 934099]}
{[8280, 934099]}
{[8277, 934099]}
{[8274, 934099]}
{[8272, 934099]}
{[8270, 934099]}
{[8269, 934099]}
{[8268, 934099]}
{[8264, 934099]}
{[8262, 934099]}
{[8258, 934099]}
{[8219, 934097]}
{[8213, 934037]}
{[8212, 934097]}
{[8211, 934097]}
{[8210, 934097]}
{[8209, 934097]}
{[8208, 934097]}
{[8204, 934097]}
{[8202, 934097]}
{[8199, 934097]}
{[8198, 934097]}
{[8197, 934097]}
{[8196, 934097]}
{[8194, 934097]}
{[8192, 934097]}
{[8191, 934097]}
{[8190, 934097]}
{[8189, 934097]}
{[8188, 934097]}
{[8187, 934097]}
{[8186, 934097]}
{[8185, 934097]}
{[8182, 934097]}
{[8181, 934097]}
{[8179, 934097]}
{[8178, 934097]}
{[8177, 934097]}
{[8176, 934097]}
{[8174, 934097]}
{[8173, 934097]}
{[8170, 934037]}
{[8166, 934070]}
{[8165, 934070]}
{[8164, 934070]}
{[8162, 934070]}
{[8161, 934070]}
{[8160, 934070]}
{[8157, 934070]}
{[8105, 934093]}
{[8104, 934093]}
{[8101, 934093]}
{[8100, 934093]}
{[8097, 934093]}
{[8096, 934093]}
{[8095, 934093]}
{[8094, 934093]}
{[8093, 934093]}
{[8091, 934093]}
{[8090, 934093]}
{[8087, 934093]}
{[8086, 934093]}
{[8085, 934093]}
{[8083, 934093]}
{[8082, 934093]}
{[8066, 934017]}
{[7924, 933994]}
{[7893, 933994]}
{[7892, 933994]}
{[7891, 933994]}
{[7890, 933994]}
{[7888, 933994]}
{[7887, 933994]}
{[7886, 933994]}
{[7885, 933994]}
{[7884, 933994]}
{[7882, 933994]}
{[7881, 933994]}
{[7880, 933994]}
{[7879, 933994]}
{[7845, 934115]}
{[7844, 934115]}
{[7841, 934115]}
{[7839, 934115]}
{[7838, 934115]}
{[7836, 934115]}
{[7835, 934115]}
{[7834, 934115]}
{[7832, 934115]}
{[7831, 934115]}
{[7830, 934115]}
{[7828, 934115]}
{[7827, 934115]}
{[7826, 934115]}
{[7825, 934115]}
{[7674, 934040]}
{[7673, 934040]}
{[7672, 934040]}
{[7670, 934040]}
{[7669, 934040]}
{[7668, 934040]}
{[7667, 934040]}
{[7666, 934040]}
{[7515, 934055]}
{[7512, 934055]}
{[7511, 934055]}
{[7510, 934055]}
{[7508, 934055]}
{[7507, 934055]}
{[7506, 934055]}
{[7505, 934055]}
{[7501, 934055]}
{[7500, 934055]}
{[7499, 934055]}
{[7498, 934055]}
{[7496, 934055]}
{[7495, 934055]}
{[7494, 934055]}
{[7492, 934040]}
{[7491, 934055]}
{[7490, 934040]}
{[7489, 934055]}
{[7482, 934055]}
{[7429, 934091]}
{[7427, 934091]}
{[7426, 934091]}
{[7424, 934091]}
{[7423, 934091]}
{[7366, 934019]}
{[7365, 934019]}
{[7364, 934019]}
{[7363, 934019]}
{[7362, 934019]}
{[7361, 934019]}
{[7353, 934019]}
{[7352, 934019]}
{[7351, 934019]}
{[7350, 934019]}
{[7349, 934019]}
{[7347, 934019]}
{[7346, 934019]}
{[7345, 934019]}
{[7344, 934019]}
{[7343, 934019]}
{[7341, 934019]}
{[7340, 934019]}
{[7339, 934019]}
{[7338, 934019]}
{[7324, 934078]}
{[7323, 934078]}
{[7322, 934078]}
{[7321, 934078]}
{[7319, 934078]}
{[7318, 934078]}
{[7316, 934078]}
{[7315, 934078]}
{[7313, 934078]}
{[7312, 934078]}
{[7311, 934078]}
{[7310, 934078]}
{[7309, 934078]}
{[7307, 934078]}
{[7306, 934078]}
{[7305, 934078]}
{[7304, 934078]}
{[7302, 934078]}
{[7300, 934078]}
{[7205, 934084]}
{[7197, 934084]}
{[7196, 934084]}
{[7189, 934084]}
{[7121, 934080]}
{[7115, 934080]}
{[7114, 934080]}
{[7113, 934080]}
{[7104, 934048]}
{[7103, 934048]}
{[7101, 934048]}
{[7099, 934048]}
{[7087, 934048]}
{[7086, 934048]}
{[7084, 934048]}
{[7083, 934048]}
{[7082, 934048]}
{[7070, 934048]}
{[7069, 934048]}
{[7068, 934048]}
{[7067, 934048]}
{[6818, 934083]}
{[6817, 934083]}
{[6813, 934040]}
{[6812, 934073]}
{[6811, 934073]}
{[6810, 934073]}
{[6809, 934073]}
{[6796, 934073]}
{[6794, 934073]}
{[6793, 934073]}
{[6792, 934073]}
{[6671, 934107]}
{[6662, 934083]}
{[6661, 934083]}
{[6660, 934083]}
{[6595, 934063]}
{[6535, 934040]}
{[6532, 934019]}
{[6531, 934019]}
{[6530, 934019]}
{[6529, 934019]}
{[6528, 934019]}
{[6527, 934019]}
{[6514, 934140]}
{[6513, 934140]}
{[6509, 934140]}
{[6508, 934140]}
{[6502, 934140]}
{[6431, 934074]}
{[6430, 934074]}
{[6429, 934074]}
{[6428, 934074]}
{[6427, 934074]}
{[6426, 934074]}
{[6425, 934074]}
{[6424, 934074]}
{[6423, 934074]}
{[6422, 934074]}
{[6421, 934074]}
{[6419, 934074]}
{[6418, 934074]}
{[6417, 934074]}
{[6416, 934074]}
{[6415, 934074]}
{[6413, 934074]}
{[6411, 934074]}
{[6301, 934135]}
{[6157, 934062]}
{[6156, 934062]}
{[6155, 934062]}
{[6154, 934062]}
{[6153, 934062]}
{[6151, 934062]}
{[6149, 934062]}
{[6147, 934062]}
{[6145, 934062]}
{[6144, 934062]}
{[6143, 934062]}
{[6141, 934062]}
{[6139, 934062]}
{[6135, 934062]}
{[6134, 934062]}
{[6133, 934062]}
{[6132, 934062]}
{[6131, 934062]}
{[6129, 934062]}
{[6118, 934111]}
{[6116, 934111]}
{[6112, 934111]}
{[6109, 934111]}
{[6108, 934111]}
{[6107, 934111]}
{[6103, 934111]}
{[6102, 934111]}
{[6101, 934111]}
{[6100, 934111]}
{[6098, 934111]}
{[6095, 934111]}
{[6091, 934111]}
{[6084, 934040]}
{[6083, 934040]}
{[6082, 934040]}
{[6081, 934040]}
{[6080, 934040]}
{[6079, 934123]}
{[6078, 934025]}
{[6077, 934123]}
{[6074, 934123]}
{[6073, 934025]}
{[6071, 934123]}
{[6067, 934123]}
{[6066, 934123]}
{[6065, 934123]}
{[6064, 934123]}
{[6061, 934025]}
{[6058, 934123]}
{[6056, 934123]}
{[6055, 934123]}
{[6052, 934123]}
{[6051, 934123]}
{[6050, 934123]}
{[6047, 934123]}
{[6044, 934025]}
{[6041, 934123]}
{[6040, 934123]}
{[6039, 934123]}
{[6038, 934025]}
{[6016, 934121]}
{[6015, 934135]}
{[6014, 934121]}
{[6013, 934121]}
{[6012, 934135]}
{[6011, 934121]}
{[6010, 934121]}
{[6005, 934121]}
{[6003, 934121]}
{[6001, 934121]}
{[6000, 934121]}
{[5999, 934121]}
{[5997, 934100]}
{[5969, 934135]}
{[5967, 934135]}
{[5963, 934065]}
{[5962, 934065]}
{[5961, 934065]}
{[5960, 934065]}
{[5959, 934065]}
{[5958, 934065]}
{[5957, 934065]}
{[5954, 934065]}
{[5953, 934065]}
{[5952, 934065]}
{[5949, 934065]}
{[5947, 934065]}
{[5946, 934065]}
{[5945, 934065]}
{[5944, 934065]}
{[5943, 934065]}
{[5942, 934065]}
{[5941, 934065]}
{[5940, 934065]}
{[5938, 934065]}
{[5937, 934065]}
{[5936, 934065]}
{[5924, 934122]}
{[5923, 934122]}
{[5921, 934122]}
{[5917, 934122]}
{[5916, 934122]}
{[5913, 934122]}
{[5911, 934122]}
{[5909, 934122]}
{[5873, 934071]}
{[5872, 934071]}
{[5868, 934071]}
{[5867, 934071]}
{[5866, 934071]}
{[5864, 934071]}
{[5836, 934067]}
{[5835, 934067]}
{[5834, 934067]}
{[5833, 934067]}
{[5831, 934067]}
{[5830, 934067]}
{[5828, 934067]}
{[5826, 934067]}
{[5824, 934067]}
{[5823, 934067]}
{[5818, 934049]}
{[5817, 934049]}
{[5816, 934049]}
{[5815, 934049]}
{[5814, 934049]}
{[5808, 934049]}
{[5807, 934049]}
{[5806, 934049]}
{[5805, 934049]}
{[5804, 934049]}
{[5803, 934049]}
{[5802, 934049]}
{[5801, 934049]}
{[5800, 934049]}
{[5799, 934049]}
{[5798, 934025]}
{[5797, 934049]}
{[5796, 934025]}
{[5795, 934025]}
{[5794, 934025]}
{[5793, 934049]}
{[5792, 934049]}
{[5791, 934049]}
{[5790, 934049]}
{[5789, 934049]}
{[5788, 934049]}
{[5787, 934049]}
{[5786, 934049]}
{[5785, 934049]}
{[5784, 934049]}
{[5778, 934049]}
{[5777, 934049]}
{[5776, 934049]}
{[5775, 934049]}
{[5774, 934049]}
{[5463, 933994]}
{[5462, 933994]}
{[5454, 933994]}
{[5453, 933994]}
{[5451, 933994]}
{[5450, 933994]}
{[5449, 933994]}
{[5448, 933994]}
{[5431, 933994]}
{[5384, 934125]}
{[5368, 934125]}
{[5367, 934125]}
{[5366, 934125]}
{[5365, 934125]}
{[5364, 934022]}
{[5363, 934022]}
{[5362, 934125]}
{[5361, 934125]}
{[5359, 934125]}
{[5358, 934022]}
{[5357, 934125]}
{[5348, 934040]}
{[5346, 934040]}
{[5345, 934040]}
{[5344, 934040]}
{[5343, 934040]}
{[5342, 934040]}
{[5341, 934040]}
{[5340, 934040]}
{[5339, 934040]}
{[5337, 934040]}
{[5336, 934068]}
{[5329, 934068]}
{[5325, 934068]}
{[5324, 934068]}
{[5319, 934068]}
{[5315, 934068]}
{[5297, 934063]}
{[5295, 934063]}
{[5294, 934063]}
{[5293, 934063]}
{[5292, 934063]}
{[5291, 934063]}
{[5290, 934063]}
{[5289, 934063]}
{[5288, 934063]}
{[5287, 934063]}
{[5286, 934063]}
{[5278, 934063]}
{[5276, 934063]}
{[5275, 934063]}
{[5274, 934063]}
{[5273, 934063]}
{[5272, 934063]}
{[5262, 934077]}
{[5261, 934077]}
{[5259, 934077]}
{[5217, 934060]}
{[5216, 934060]}
{[5215, 934060]}
{[5214, 934060]}
{[5196, 934060]}
{[5195, 934060]}
{[5194, 934060]}
{[5193, 934060]}
{[5192, 934060]}
{[5191, 934060]}
{[5188, 934060]}
{[5187, 934060]}
{[5186, 934143]}
{[5184, 934060]}
{[5180, 934060]}
{[5108, 934138]}
{[5106, 934138]}
{[5060, 934141]}
{[5055, 934141]}
{[5008, 934072]}
{[5007, 934072]}
{[5006, 934072]}
{[5005, 934072]}
{[4976, 934017]}
